id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
8.42809E+17,377590546,5/10/2018,"Chicago, IL",within an hour,100%,100%,t,Bucktown,1,2,"['email', 'phone', 'work_email']",t,t,Logan Square,41.91803,-87.68115,Entire rental unit,Entire home/apt,4,1 bath,1,$154.00 ,1,1125,2,2,1125,1125,2,1125,t,0,0,0,0,53,49,3,11/11/2022,12/5/2023,4.96,4.98,4.93,4.98,5,4.98,4.85,f,1,1,0,0,3.95
9342355,273651211,6/24/2017,United States,within an hour,100%,0%,f,Cumberland,100,133,"['email', 'phone', 'work_email']",t,t,Clearing,41.78072,-87.78093,Entire home,Entire home/apt,10,2.5 baths,5,$549.00 ,32,365,32,32,365,365,32,365,t,30,60,90,90,0,0,0,,,,,,,,,,f,10,10,0,0,
5.52281E+17,960677174,9/20/2022,"Chicago, IL",within an hour,100%,89%,t,Old Irving Park,7,9,"['email', 'phone']",t,t,Jefferson Park,41.97446,-87.77119,Entire rental unit,Entire home/apt,6,2 baths,3,$71.00 ,1,365,2,2,365,365,2,365,t,19,49,79,169,15,15,1,5/21/2023,11/25/2023,4.6,4.8,4.73,4.73,4.93,4.73,4.73,f,7,7,0,0,2.12
41902490,68383002,5/25/2015,"Chicago, IL",within an hour,100%,100%,f,Brighton Park,2,16,"['email', 'phone', 'work_email']",t,t,Brighton Park,41.82354,-87.69525,Private room in rental unit,Private room,2,1 shared bath,1,$39.00 ,32,300,32,32,1125,1125,32,1125,t,21,51,69,237,24,3,0,10/24/2019,11/12/2023,4.25,4.25,3.92,4.58,4.63,4.71,4.21,t,2,0,2,0,0.47
9.07325E+17,267274143,6/5/2017,"Chicago, IL",within an hour,100%,100%,t,West Town,1,1,"['email', 'phone']",t,t,West Town,41.90627,-87.68467,Entire rental unit,Entire home/apt,4,1 bath,6,$143.00 ,2,30,2,2,1125,1125,2,1125,t,13,13,13,260,61,35,1,6/26/2022,11/26/2023,4.93,4.92,4.95,4.89,4.98,4.97,4.89,f,1,1,0,0,3.38
6.86768E+17,783890583,3/10/2021,"Chicago, IL",within an hour,100%,49%,t,Chicago Loop,54,109,"['email', 'phone']",t,t,Loop,41.8847,-87.62966,Entire serviced apartment,Entire home/apt,4,2 baths,2,$189.00 ,32,365,32,32,365,365,32,365,t,20,50,80,95,0,0,0,,,,,,,,,,f,51,51,0,0,
7.68203E+17,243439855,3/20/2017,United States,within an hour,95%,99%,f,Picadome,1670,2754,"['email', 'phone']",t,t,Douglas,41.84536,-87.62607,Entire condo,Entire home/apt,4,2 baths,2,$188.00 ,3,1125,3,3,1125,1125,3,1125,t,15,42,67,331,8,5,0,10/17/2022,10/9/2023,4.25,4.25,4.13,4.25,4.75,4.13,4,t,51,51,0,0,0.56
6.85504E+17,50276775,12/23/2014,,within an hour,100%,97%,f,Clearwater Beach,1141,2346,"['email', 'phone']",t,t,Near North Side,41.8918809,-87.62096433,Room in hotel,Private room,4,1 bath,1,$490.00 ,32,365,32,32,365,365,32,365,t,25,49,66,133,0,0,0,,,,,,,,,,t,58,0,58,0,
24242358,252359307,4/16/2017,"Chicago, IL",within an hour,99%,96%,t,Fulton Market,24,28,"['email', 'phone']",t,t,Near West Side,41.88581,-87.65114,Entire rental unit,Entire home/apt,12,2 baths,5,$405.00 ,2,1124,2,4,1124,1124,2,1124,t,0,0,0,0,160,47,2,3/29/2019,12/3/2023,4.82,4.91,4.76,4.95,4.97,4.96,4.72,f,24,24,0,0,2.78
8.82541E+17,870210386,12/7/2021,"Chicago, IL",within an hour,99%,99%,f,Near South Side,42,65,"['email', 'phone']",t,f,Near North Side,41.89275,-87.63095,Entire rental unit,Entire home/apt,2,1 bath,1,$144.00 ,2,1125,2,2,1,1125,2,109.5,t,24,54,84,309,47,37,1,9/1/2022,11/25/2023,4.51,4.68,4.72,4.55,4.6,4.79,4.36,f,41,36,5,0,2.97
9.48089E+17,73082611,6/23/2015,"Chicago, IL",within a day,50%,0%,f,Humboldt Park,2,2,"['email', 'phone']",t,t,West Town,41.90409,-87.68723,Private room in rental unit,Private room,1,1 shared bath,1,$46.00 ,32,72,32,32,72,72,32,72,t,5,35,65,65,81,0,0,9/7/2018,8/1/2022,4.78,4.89,4.48,4.94,4.95,4.86,4.75,f,2,0,2,0,1.26
9.37957E+17,259618563,5/11/2017,"Chicago, IL",within an hour,100%,98%,t,West Ridge,5,6,"['email', 'phone']",t,t,North Park,41.98921,-87.71123,Entire home,Entire home/apt,8,2.5 baths,4,$338.00 ,3,365,3,3,365,365,3,365,t,22,52,82,353,8,0,0,11/27/2021,10/10/2022,5,5,5,5,4.63,4.63,4.88,f,5,5,0,0,0.32
7.76122E+17,32166682,5/28/2014,"Chicago, IL",within an hour,100%,100%,f,Rogers Park,1,1,"['email', 'phone']",t,t,Rogers Park,42.0115346,-87.6814369,Entire rental unit,Entire home/apt,4,2 baths,2,$200.00 ,3,300,3,3,300,300,3,300,t,0,0,16,196,0,0,0,,,,,,,,,,f,1,1,0,0,
33948713,486071274,2/13/2019,"Skokie, IL",within an hour,100%,100%,f,Near South Side,42,45,"['email', 'phone']",t,t,West Town,41.89226826,-87.66317517,Entire rental unit,Entire home/apt,4,1 bath,2,$109.00 ,2,365,2,2,1125,1125,2,1125,t,13,21,47,322,26,26,1,1/26/2023,11/19/2023,4.96,4.96,4.92,4.96,4.96,4.81,4.85,t,42,42,0,0,2.39
9.6963E+17,71960967,6/16/2015,"Chicago, IL",within an hour,100%,100%,f,Gold Coast,2,2,"['email', 'phone']",t,t,Near West Side,41.87352812,-87.66281229,Entire rental unit,Entire home/apt,7,1 bath,3,$75.00 ,32,180,32,32,1125,1125,32,1125,t,30,60,90,270,0,0,0,,,,,,,,,,t,2,2,0,0,
6.28792E+17,59167527,3/18/2015,"Chicago, IL",within an hour,100%,90%,t,Washington Park,1,1,"['email', 'phone']",t,t,Washington Park,41.80163,-87.62573,Entire rental unit,Entire home/apt,6,1 bath,3,$175.00 ,2,1125,2,2,1125,1125,2,1125,t,0,0,0,0,43,18,0,10/12/2021,10/22/2023,4.95,4.95,4.93,4.93,4.98,4.74,4.91,f,1,1,0,0,1.62
1.00916E+18,18015731,9/23/2013,"Chicago, IL",within an hour,100%,100%,f,Logan Square,1,1,"['email', 'phone']",t,f,Logan Square,41.92186,-87.70374,Entire rental unit,Entire home/apt,3,1 bath,1,$123.00 ,2,1125,2,2,1125,1125,2,1125,t,0,0,0,0,108,47,2,8/29/2021,12/2/2023,4.94,4.96,4.91,4.97,5,4.95,4.74,f,1,1,0,0,3.85
8.75409E+17,370042438,4/18/2018,"Chicago, IL",within an hour,100%,98%,f,River North,8,8,"['email', 'phone']",t,t,Near North Side,41.89562,-87.63106,Room in hotel,Private room,2,1 bath,1,$97.00 ,1,29,1,3,2147483647,2147483647,1,2147483647,t,28,57,87,354,71,42,4,11/27/2021,11/24/2023,4.62,4.7,4.73,4.79,4.61,4.86,4.45,t,8,0,8,0,2.83
44839791,981504375,12/8/2022,"Chicago, IL",within an hour,100%,89%,t,Irving Park,8,9,"['email', 'phone']",t,t,Rogers Park,42.01638125,-87.66512886,Entire rental unit,Entire home/apt,4,1 bath,2,$65.00 ,1,90,2,2,1125,1125,2,1125,t,0,0,0,0,21,21,1,2/10/2023,12/3/2023,4.73,4.82,4.77,4.41,4.86,4.68,4.59,f,8,8,0,0,2.02
7.9042E+17,130270878,3/30/2016,"Chicago, IL",within an hour,100%,97%,t,Near South Side,2,3,"['email', 'phone']",t,t,Albany Park,41.9697158,-87.7278394,Private room in townhouse,Private room,2,1.5 shared baths,1,$60.00 ,2,29,2,2,1125,1125,2,1125,t,3,33,62,62,14,14,2,2/7/2023,11/27/2023,4.64,4.79,4.57,4.86,4.71,4.86,4.79,f,2,1,1,0,1.33
44553777,151919174,6/5/2016,"Chicago, IL",within an hour,100%,100%,t,Roscoe Village,1,1,"['email', 'phone', 'work_email']",t,t,North Center,41.9462,-87.67828,Entire rental unit,Entire home/apt,4,1 bath,4,$109.00 ,2,1125,2,3,1125,1125,2.1,1125,t,0,0,0,0,357,30,2,7/20/2016,12/10/2023,4.89,4.91,4.96,4.98,4.96,4.93,4.82,f,1,1,0,0,3.95
24541340,80850438,8/3/2015,"Chicago, IL",within a day,50%,60%,f,Irving Park,3,3,"['email', 'phone']",t,t,Irving Park,41.95774,-87.72984,Private room in condo,Private room,1,1 shared bath,1,$55.00 ,32,1125,32,32,1125,1125,32,1125,t,30,60,90,365,27,0,0,7/8/2018,11/11/2022,4.89,4.93,4.74,4.96,4.89,4.93,4.89,f,3,0,2,1,0.41
5.57509E+17,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.8849811,-87.6640751,Entire rental unit,Entire home/apt,4,2 baths,2,$211.00 ,32,1125,32,366,1125,1125,354.2,1125,t,0,29,59,334,0,0,0,,,,,,,,,,f,643,643,0,0,
41968147,6373438,8/7/2012,"Tulum, Mexico",within a few hours,94%,91%,f,South Chicago,8,19,"['email', 'phone']",t,t,South Chicago,41.73920755,-87.55018909,Private room in home,Private room,2,1 shared bath,1,$24.00 ,32,365,32,32,365,365,32,365,t,13,43,73,162,0,0,0,,,,,,,,,,f,8,0,8,0,
50594581,497520971,3/14/2019,,within an hour,99%,99%,t,West Loop/Greektown,71,88,['phone'],t,t,Loop,41.88025,-87.6327,Entire rental unit,Entire home/apt,16,8 baths,8,"$1,128.00 ",2,365,3,3,1125,1125,3,1125,t,4,30,54,319,0,0,0,,,,,,,,,,t,51,51,0,0,
6.68933E+17,910756471,4/21/2022,"Chicago, IL",within an hour,100%,98%,t,Jackson Park Highlands,1,1,"['email', 'phone']",t,t,South Shore,41.77303,-87.57758,Entire vacation home,Entire home/apt,3,1 bath,2,$91.00 ,2,185,2,3,1125,1125,2,1125,t,0,15,45,165,36,20,1,6/30/2022,11/27/2023,5,4.92,4.89,4.97,4.94,4.78,5,f,1,1,0,0,2.01
9.42288E+17,576444679,8/22/2019,,within an hour,100%,100%,t,Lower West Side,1,3,"['email', 'phone']",t,f,Lower West Side,41.8533675,-87.6690821,Entire rental unit,Entire home/apt,2,1 bath,1,$61.00 ,2,365,2,2,1125,1125,2,1125,t,0,0,0,0,26,26,3,5/29/2023,12/17/2023,4.63,4.7,4.44,4.7,4.7,4.63,4.59,t,1,1,0,0,3.82
21924833,66255831,5/11/2015,"Chicago, IL",within an hour,100%,58%,t,River North,19,147,"['email', 'phone', 'work_email']",t,t,Loop,41.88656636,-87.62413416,Entire rental unit,Entire home/apt,4,1 bath,2,$122.00 ,32,365,32,32,365,365,32,365,t,30,60,90,90,0,0,0,,,,,,,,,,f,19,19,0,0,
41391571,947035319,8/5/2022,"Chicago, IL",within an hour,100%,88%,t,Lake View East,9,10,"['email', 'phone']",t,t,Rogers Park,42.00921,-87.66623,Entire rental unit,Entire home/apt,6,1 bath,3,$52.00 ,1,90,2,2,1,1125,2,1099.3,t,25,55,85,175,28,24,2,8/29/2022,11/26/2023,4.89,4.89,4.89,4.75,4.96,4.86,4.75,f,8,8,0,0,1.76
42509731,99252214,11/22/2015,"Chicago, IL",within an hour,100%,28%,f,River North,34,74,"['email', 'phone']",t,f,Near North Side,41.89948,-87.62226,Entire rental unit,Entire home/apt,4,2 baths,2,$130.00 ,30,1125,7,30,1125,1125,29.2,1125,t,30,60,90,365,8,2,0,11/19/2019,8/21/2023,4.25,4.5,4.5,5,4.63,5,4.25,f,34,34,0,0,0.16
1.03989E+18,8957223,12/23/2012,"Chicago, IL",within an hour,100%,100%,f,West Town/Noble Square,6,7,"['email', 'phone', 'work_email']",t,t,West Town,41.8942,-87.66349,Private room in guest suite,Private room,2,1 private bath,3,$55.00 ,7,1125,7,7,1125,1125,7,1125,t,0,22,52,52,30,0,0,7/22/2018,8/25/2019,4.77,4.6,4.77,4.8,4.9,4.9,4.63,t,5,3,2,0,0.46
10072035,790998106,4/4/2021,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85398,-87.62317,Entire rental unit,Entire home/apt,6,2 baths,2,$149.00 ,2,365,2,2,1125,1125,2,1125,t,30,57,87,362,24,16,0,7/1/2022,11/8/2023,4.75,4.83,4.79,4.79,4.83,4.67,4.5,t,74,74,0,0,1.34
7.45005E+17,44188442,10/3/2014,,within an hour,100%,85%,f,Garfield Park,157,158,"['email', 'phone']",t,t,South Shore,41.77115,-87.57149,Private room in home,Private room,2,1 shared bath,1,$59.00 ,32,365,32,32,365,365,32,365,t,0,0,0,0,0,0,0,,,,,,,,,,f,25,0,25,0,
42098378,263017478,5/22/2017,"Chicago, IL",within a few hours,100%,89%,f,South Shore,1,1,"['email', 'phone']",t,t,South Shore,41.76475,-87.58241,Entire rental unit,Entire home/apt,6,2 baths,4,$175.00 ,2,1125,2,2,1125,1125,2,1125,t,24,54,84,359,23,6,0,3/19/2022,10/11/2023,4.65,4.78,4.61,4.74,4.87,4.22,4.61,f,1,1,0,0,1.08
7.11612E+17,132448143,4/7/2016,"Chicago, IL",within an hour,100%,100%,t,Humboldt Park,3,4,"['email', 'phone']",t,f,Humboldt Park,41.89531,-87.7103,Entire rental unit,Entire home/apt,12,2 baths,6,$145.00 ,3,1125,3,3,1125,1125,3,1125,t,16,46,76,341,82,36,2,3/14/2022,11/23/2023,4.73,4.8,4.77,4.9,4.93,4.15,4.77,f,3,3,0,0,3.81
5.68943E+17,274812354,6/27/2017,"Chicago, IL",within an hour,100%,100%,t,Austin,3,4,"['email', 'phone']",t,t,Austin,41.88787,-87.76898,Private room in home,Private room,3,1.5 shared baths,2,$60.00 ,32,1125,32,32,1125,1125,32,1125,t,0,0,0,199,88,1,0,3/9/2019,4/1/2023,4.95,4.95,4.64,4.95,4.97,4.9,4.91,t,3,0,3,0,1.51
52504308,11920678,4/16/2013,"Boise, ID",within a few hours,100%,95%,t,Lakeview,7,20,"['email', 'phone']",t,t,Lake View,41.94278,-87.65621,Entire home,Entire home/apt,8,3 baths,4,$263.00 ,2,1125,2,4,1125,1125,2.7,1125,t,0,0,0,0,248,34,2,7/19/2014,12/3/2023,4.95,4.96,4.97,4.97,4.96,4.92,4.85,f,2,2,0,0,2.16
8.84035E+17,424626706,8/28/2018,"Chicago, IL",within an hour,100%,97%,t,Streeterville,31,36,"['email', 'phone']",t,t,West Town,41.91123,-87.67565,Entire condo,Entire home/apt,7,2 baths,3,$131.00 ,1,365,2,4,1125,1125,2.6,1125,t,15,39,53,53,90,50,4,2/12/2022,12/17/2023,4.96,4.94,4.89,4.93,4.99,4.97,4.89,f,20,18,2,0,4
7.35557E+17,66808023,5/15/2015,"Evanston, IL",within an hour,100%,17%,f,Lincoln Park,1,1,"['email', 'phone']",t,t,Lincoln Park,41.92591,-87.63714,Private room in rental unit,Private room,2,1 private bath,1,$40.00 ,32,365,32,32,365,365,32,365,t,0,25,55,260,1,1,0,8/12/2023,8/12/2023,5,5,5,5,5,5,3,f,1,0,1,0,0.23
48525041,11440451,4/1/2013,"Chicago, IL",within an hour,100%,100%,t,Lower West Side,6,7,"['email', 'phone']",t,t,Greater Grand Crossing,41.7645291,-87.6021477,Entire rental unit,Entire home/apt,6,1 bath,4,$154.00 ,1,30,2,2,1125,1125,2,1125,t,0,0,0,0,4,4,0,9/24/2023,11/5/2023,4.8,5,5,4.8,5,4.4,5,f,6,6,0,0,1.4
50899302,2770811,11/8/2011,"Tampa, FL",within a few hours,100%,77%,t,Kenwood,23,35,"['email', 'phone']",t,t,Woodlawn,41.78406,-87.60749,Private room in rental unit,Private room,1,1 shared bath,1,$46.00 ,32,1125,32,32,1125,1125,32,1125,t,14,14,15,290,15,3,1,9/15/2019,11/30/2023,4.73,4.8,4.87,4.93,5,4.33,4.6,f,19,2,17,0,0.29
36230130,497520971,3/14/2019,,within an hour,99%,99%,t,West Loop/Greektown,71,88,['phone'],t,t,Near West Side,41.87548402,-87.65618544,Entire rental unit,Entire home/apt,5,2 baths,2,$336.00 ,2,365,2,3,1125,1125,2.2,1125,t,30,60,90,365,20,17,0,11/19/2022,11/7/2023,4.85,4.9,5,4.9,4.9,4.8,4.75,t,51,51,0,0,1.52
7.57877E+17,760775794,12/16/2020,,within a day,88%,80%,f,Near West Side,44,44,"['email', 'phone']",t,t,Near West Side,41.88186,-87.68218,Private room in rental unit,Private room,2,1 private bath,1,$70.00 ,32,730,32,32,730,730,32,730,t,30,60,90,365,0,0,0,,,,,,,,,,f,44,2,42,0,
9.79537E+17,991275955,1/12/2023,"Chicago, IL",within an hour,100%,95%,t,Garfield Park,10,11,"['email', 'phone']",t,f,East Garfield Park,41.88593581,-87.70564381,Private room in rental unit,Private room,2,1.5 shared baths,1,$68.00 ,2,14,2,2,1125,1125,2,1125,t,4,29,59,334,11,11,0,4/9/2023,10/25/2023,4.45,4.73,4.64,4.45,4.82,3.55,4.45,f,10,1,9,0,1.3
5.80404E+17,466426435,12/29/2018,"Albuquerque, NM",,,,f,Bronzeville,1,2,"['email', 'phone']",t,t,Grand Boulevard,41.8076039,-87.6215567,Entire rental unit,Entire home/apt,4,2 baths,2,$109.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,1,0,0,
50433862,44188442,10/3/2014,,within an hour,100%,85%,f,Garfield Park,157,158,"['email', 'phone']",t,t,South Shore,41.77049,-87.57003,Private room in home,Private room,2,1 shared bath,1,$888.00 ,32,365,32,32,365,365,32,365,t,0,0,0,0,0,0,0,,,,,,,,,,f,25,0,25,0,
9.30012E+17,790998106,4/4/2021,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.8535658,-87.62516638,Entire rental unit,Entire home/apt,10,3 baths,5,$446.00 ,2,365,2,2,1125,1125,2,1125,t,30,58,84,359,5,5,0,6/16/2023,10/12/2023,5,5,5,5,5,5,5,t,74,74,0,0,0.81
9.60751E+17,791302598,4/5/2021,"Chicago, IL",within an hour,100%,98%,f,Humboldt Park,2,2,['phone'],t,t,Humboldt Park,41.89205,-87.71335,Private room in rental unit,Private room,3,1 shared bath,1,$45.00 ,1,1125,2,2,1125,1125,2,1125,t,0,0,0,0,40,16,0,9/12/2021,10/1/2023,4.37,4.54,4.17,4.63,4.66,4.27,4.46,f,2,0,2,0,1.45
53126173,9538414,1/19/2013,"Chicago, IL",within a few hours,100%,100%,f,Pullman,4,73,"['email', 'phone', 'work_email']",t,t,Pullman,41.68772,-87.60663,Entire rental unit,Entire home/apt,4,1 bath,4,$55.00 ,32,365,32,32,365,365,32,365,t,30,60,90,364,0,0,0,,,,,,,,,,t,4,4,0,0,
1.01016E+18,2770811,11/8/2011,"Tampa, FL",within a few hours,100%,77%,t,Kenwood,23,35,"['email', 'phone']",t,t,Lower West Side,41.85857885,-87.66929517,Private room in rental unit,Private room,1,1 private bath,1,$55.00 ,32,365,32,32,365,365,32,365,t,0,16,46,321,1,1,0,8/1/2023,8/1/2023,5,5,5,5,5,5,5,f,19,2,17,0,0.21
48024458,201564703,10/22/2016,,within an hour,91%,86%,t,Pilsen,34,44,"['email', 'phone']",t,t,Bridgeport,41.8433,-87.64005,Entire rental unit,Entire home/apt,4,1 bath,2,$68.00 ,32,370,32,32,370,370,32,370,t,14,44,74,349,10,3,1,11/16/2019,12/17/2023,4.8,5,5,5,5,4.8,4.7,f,34,34,0,0,0.2
5074013,222125407,1/12/2017,,within an hour,99%,100%,t,Lincoln Park,24,26,"['email', 'phone']",t,t,Lincoln Park,41.9207185,-87.6387235,Entire rental unit,Entire home/apt,2,1 bath,1,$69.00 ,2,30,2,2,1125,1125,2,1125,t,26,56,86,86,12,12,5,10/8/2023,12/9/2023,4.42,4.42,4.75,4.92,4.83,4.92,4.25,t,22,22,0,0,5
651742,10456526,2/25/2013,"Chicago, IL",within an hour,100%,99%,t,River West,30,30,"['email', 'phone']",t,t,Irving Park,41.96057,-87.72264,Entire condo,Entire home/apt,6,1 bath,3,$96.00 ,2,365,2,5,365,365,3.6,365,t,0,0,0,0,29,19,0,8/22/2022,10/29/2023,4.8,4.93,4.67,4.87,4.87,4.6,4.63,f,24,24,0,0,1.8
42471401,9055750,12/30/2012,"Washington, DC",within an hour,100%,22%,f,Douglas,1,3,"['email', 'phone']",t,t,Douglas,41.84241,-87.61606,Entire rental unit,Entire home/apt,4,1 bath,2,$146.00 ,1,365,2,2,365,365,2,365,t,30,60,90,355,0,0,0,,,,,,,,,,f,1,1,0,0,
6.61515E+17,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,West Town,41.8953981,-87.6611428,Entire rental unit,Entire home/apt,2,1 bath,1,$156.00 ,32,1125,32,365,1125,1125,349.3,1125,t,0,0,22,297,0,0,0,,,,,,,,,,f,643,643,0,0,
7.50586E+17,404771799,7/14/2018,"Chicago, IL",within an hour,100%,100%,t,North Center,1,2,"['email', 'phone']",t,t,North Center,41.93825,-87.68796,Entire rental unit,Entire home/apt,4,1 bath,2,$78.00 ,2,1125,2,2,1125,1125,2,1125,t,0,0,0,0,96,36,0,6/17/2021,11/14/2023,4.8,4.87,4.86,4.88,4.94,4.77,4.81,f,1,1,0,0,3.15
1.02945E+18,1090473790,11/6/2023,,within an hour,100%,92%,f,Douglas,18,18,"['email', 'phone']",t,t,Douglas,41.8267229,-87.6183475,Private room in home,Private room,2,1 private bath,1,$61.00 ,1,365,2,2,365,365,2,365,t,29,59,89,364,0,0,0,,,,,,,,,,f,18,3,15,0,
35158630,1032726535,5/24/2023,,within an hour,100%,100%,f,Back of the Yards,1,1,"['email', 'phone']",f,t,New City,41.80476932,-87.64340662,Entire rental unit,Entire home/apt,8,2 baths,4,$220.00 ,2,1125,2,2,1125,1125,2,1125,t,29,59,89,364,5,5,0,9/4/2023,10/26/2023,4.2,4.6,4.8,5,5,4.2,4.4,f,1,1,0,0,1.42
33928624,871541415,12/12/2021,"Chicago, IL",within an hour,100%,87%,t,Lincoln Square,8,9,"['email', 'phone']",t,t,Irving Park,41.95834,-87.73006,Entire rental unit,Entire home/apt,2,1 bath,1,$62.00 ,1,365,2,2,365,365,2,365,t,0,0,0,0,5,5,0,10/9/2023,11/13/2023,4.5,4.83,4.83,4.5,5,4.83,4.33,f,8,8,0,0,2.11
24940061,131535946,4/4/2016,"Chicago, IL",within an hour,100%,99%,t,Uptown,6,6,"['email', 'phone']",t,t,Uptown,41.95642853,-87.65574646,Entire rental unit,Entire home/apt,5,2 baths,3,$113.00 ,3,28,2,5,1125,1125,2.8,1125,t,21,51,81,261,79,24,0,1/18/2021,11/1/2023,4.86,4.91,4.86,4.8,4.85,4.94,4.82,t,6,6,0,0,2.23
48307895,25754915,3/6/2014,"Chicago, IL",within a few hours,90%,83%,f,Garfield Park,2,4,"['email', 'phone']",t,t,East Garfield Park,41.88140317,-87.69749527,Entire rental unit,Entire home/apt,1,1 bath,1,$44.00 ,2,75,15,15,75,75,15,75,t,13,13,42,213,1,1,1,12/15/2023,12/15/2023,3,3,3,3,5,4,3,f,2,1,1,0,1
7.21077E+17,11231311,3/25/2013,"Miami, FL",within an hour,100%,98%,f,Clearwater Beach,2020,7618,"['email', 'phone']",t,t,Near North Side,41.89354,-87.63243,Room in hotel,Private room,4,2 baths,2,$194.00 ,2,365,1,4,1,999,1,797.1,t,30,60,89,275,1,1,1,12/17/2023,12/17/2023,5,5,5,5,5,5,5,t,5,0,5,0,1
18855639,84495107,8/23/2015,"Chicago, IL",,,100%,f,Bronzeville,1,2,"['email', 'phone']",t,t,Douglas,41.82453,-87.61734,Entire rental unit,Entire home/apt,12,1 bath,5,$120.00 ,32,1125,32,32,1125,1125,32,1125,t,30,60,90,180,232,10,0,12/20/2015,7/16/2023,4.78,4.79,4.74,4.94,4.92,4.65,4.7,f,1,1,0,0,2.38
9.33518E+17,105447762,12/30/2015,,within an hour,100%,92%,t,Bronzeville,1,1,"['email', 'phone']",t,t,Grand Boulevard,41.81885,-87.61365,Entire rental unit,Entire home/apt,2,1 bath,2,$108.00 ,4,1125,4,4,1125,1125,4,1125,t,1,1,1,1,19,7,0,3/14/2022,10/17/2023,4.95,5,4.89,4.89,4.95,4.68,4.74,f,1,1,0,0,0.88
9.20834E+17,200625054,10/19/2016,"Schaumburg, IL",,,,f,Logan Square,1,1,"['email', 'phone', 'work_email']",t,t,Logan Square,41.91758,-87.71787,Entire rental unit,Entire home/apt,6,2 baths,3,$160.00 ,32,365,32,32,365,365,32,365,t,29,59,89,269,0,0,0,,,,,,,,,,f,1,1,0,0,
27553988,1008160647,3/5/2023,"Chicago, IL",within an hour,100%,98%,t,West Town,3,3,"['email', 'phone']",t,t,West Town,41.89625292,-87.66295823,Entire condo,Entire home/apt,4,1 bath,2,$104.00 ,32,365,32,32,365,365,32,365,t,28,58,88,103,0,0,0,,,,,,,,,,f,3,3,0,0,
52985432,354377047,3/7/2018,"Chicago, IL",within an hour,100%,91%,f,River North,59,66,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,4,1 bath,1,$140.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,0,0,0,,,,,,,,,,t,58,58,0,0,
53917469,110399119,1/18/2016,"Chicago, IL",within an hour,100%,0%,f,Streeterville,11,31,"['email', 'phone']",t,f,Near North Side,41.89926,-87.62241,Entire serviced apartment,Entire home/apt,2,1 bath,1,$140.00 ,32,1125,32,32,1125,1125,32,1125,t,30,60,90,365,0,0,0,,,,,,,,,,f,11,11,0,0,
7.56994E+17,1382147,6/11/2011,"Chicago, IL",within a few hours,100%,87%,f,Englewood,22,45,"['email', 'phone']",t,t,Auburn Gresham,41.75378701,-87.65617528,Shared room in home,Shared room,6,3 shared baths,6,$29.00 ,32,365,32,32,365,365,32,365,t,29,59,89,364,3,3,0,5/15/2023,10/12/2023,5,5,4.67,5,5,5,5,f,22,0,2,20,0.41
46339429,783890583,3/10/2021,"Chicago, IL",within an hour,100%,49%,t,Chicago Loop,54,109,"['email', 'phone']",t,t,Near North Side,41.89206,-87.62096,Entire serviced apartment,Entire home/apt,2,1 bath,1,$85.00 ,32,1125,32,32,1125,1125,32,1125,t,29,59,89,165,0,0,0,,,,,,,,,,f,51,51,0,0,
38826350,300398371,9/11/2017,"Chicago, IL",within an hour,100%,100%,f,Lower West Side,1,2,"['email', 'phone']",t,f,Lower West Side,41.85295,-87.67883,Private room in home,Private room,4,1 shared bath,4,$100.00 ,1,30,2,2,1125,1125,2,1125,t,30,60,90,361,17,13,0,10/11/2022,10/22/2023,4.76,4.65,4.88,4.71,4.82,4.53,4.53,f,1,0,1,0,1.18
